glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
FL-2010-000200-NGA,2010-000200,19218,FL,flood,NGA,,9.081999,8.675277,0.0,0.0,0,2010,9,13,A,20,0,0,1500000,,0,"Since mid September, heavy rains in the northern part of Nigeria including the neighbouring Niger has led to flooding in some states especially those bordering with the Sahel country of Niger continue to cause more human and material damages in the affected communities. These areas are also pastoralist land where population are in need of water which made the people to settle along the river banks. Among the most affect states are Jigawa, Sokoto and Kebbi though others like Niger, Katsina have also been affected.",IFRC
EP-2010-000172-NGA,2010-000172,19188,EP,epidemic,NGA,"Yobe, Borno, Jigawa, Rivers, Cross River, Taraba, Kaduna, Adamawa, Gombe and Kastina States",9.081999,8.675277,0.0,0.0,0,2010,7,23,A,0,0,0,0,,0,"A cholera outbreak has been reported in some states in Nigeria, mostly in the northern part of the country. The outbreak is caused by poor hygiene practices among the affected population and the flooding occasioned by the heavy downpour.",IFRC Information Bulletin no. 1 of 2 September 2010
FL-2009-000183-NGA,2009-000183,18885,FL,flood,NGA,,9.081999,8.675277,0.0,0.0,0,2009,8,23,A,0,0,0,0,,0,"Flooding affected at least 100,000 and 6 villages have been submerged.  Govt. response body was mobilized.",NEMA (National Emergency Management Organisation)
FL-2007-000141-NGA,2007-000141,17762,FL,flood,NGA,,9.081999,8.675277,0.0,0.0,0,2007,8,22,A,0,0,0,0,,0,Creating duplicate event in order to generate GLIDE for regional disaster (WA Floods). ,OCHA WA reports
FL-2007-000123-NGA,2007-000123,17694,FL,flood,NGA,"Southwest, Northeast",9.081999,8.675277,0.0,0.0,0,2007,8,6,A,0,0,0,0,,0,"Floods in various parts of Nigeria have forced thousands of people from their homes, polluted water sources and increased the risk of disease.
At least nine people have reportedly died in the flooding, which has been most severe in the southwest and nearly one thousand kilometres away in the northeast. Officials counted six drowned bodies in Lagos while more than 4,000 people have been left homeless. ","IRIN 06/Aug/2007
"
FL-2005-000150-NGA,2005-000150,17194,FL,flood,NGA,,9.081999,8.675277,0.0,0.0,0,2005,8,30,A,0,0,0,0,,0,"As a result of eight hours of heavy rains that occurred on 7 August, 2005 the heaviest and worst floods in 40 years occurred in Jalingo, the state capital of Taraba (north-east of Nigeria, bordering Cameroon), killing over 100 people and displacing more than 50,000 others. Hundreds of people on the River Jalingo Bridge linking the state of Taraba with other parts of the country were in immediate danger of being swept away when the bridge caved in, and 80 of them were swept away by the powerful currents. Among those feared dead was an assistant commissioner of police who had gone to disperse the crowds from the bridge. The policeman hung on the bridge?s rails for over three hours waiting for assistance. Other victims were passengers who were being conveyed across the bridge. 40 bodies had been recovered by 26 August 2005 and five people were rescued.",IFRC Minor Emergency
AC-2004-000008-NGA,2004-000008,8431,AC,tech. disaster,NGA,between Abuja and Lokoja,7.808797,6.737399,0.0,0.0,0,2004,1,8,A,0,0,0,0,,0,bus accident between Abuja and Lokoja,
FL-2003-000455-NGA,2003-000455,18221,FL,flood,NGA,"Kaduna, Kano, Niger, Jigawa states",10.5166667,7.4333333,0.0,0.0,0,2003,9,5,A,16,0,0,210000,,0,,CRED EM-DAT
AC-2002-000866-NGA,2002-000866,10744,AC,tech. disaster,NGA,Osun,7.5875843,4.5624426,0.0,0.0,0,2002,7,21,A,55,0,0,0, ,0, (Road),
AC-2002-000812-NGA,2002-000812,10745,AC,tech. disaster,NGA,Nassawara state,8.5705151,8.3088441,0.0,0.0,0,2002,12,30,A,36,0,0,0, ,0, (Road),
EP-2002-000792-NGA,2002-000792,10746,EP,epidemic,NGA,"Ilupeju-Ekiti, Ekiti state",7.8066821,5.3568635,0.0,0.0,0,2002,10,31,A,12,0,0,0, vaccinated,0, {Acute watery diarrhoeal syndrome} (Diarrhoeal/Enteric),
AC-2002-000780-NGA,2002-000780,10752,AC,tech. disaster,NGA,Akwa Ibom state,4.9299869,7.87216,0.0,0.0,0,2002,12,14,A,30,0,0,0, ,0, (Road),
EP-2002-000762-NGA,2002-000762,10751,EP,epidemic,NGA,Kano state,11.7574188,8.6600586,0.0,0.0,0,2002,11,21,A,12,0,0,164, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
EP-2002-000761-NGA,2002-000761,10747,EP,epidemic,NGA,Katsina-Ala LGA (Benue State),7.1666667,9.2833333,0.0,0.0,0,2002,12,2,A,11,0,0,9, vaccinated,0, {Acute Jaundice syndrome} (Unknown),
EP-2002-000760-NGA,2002-000760,10750,EP,epidemic,NGA,"Ndi Obasi Oso-Edda LGA, Ebonyi State",9.081999,8.675277,0.0,0.0,0,2002,12,2,A,14,0,0,0, vaccinated,0, {Acute respiratory syndrome} (Respiratory),
AC-2002-000714-NGA,2002-000714,10748,AC,tech. disaster,NGA,Centre,4.6298411,11.7068294,0.0,0.0,0,2002,11,0,A,16,0,0,0, ,0, (Road),
AC-2002-000713-NGA,2002-000713,10749,AC,tech. disaster,NGA,Imo State,5.5214533,6.9209135,0.0,0.0,0,2002,11,18,A,18,0,0,0, ,0, (Road),
AC-2002-000661-NGA,2002-000661,10737,AC,tech. disaster,NGA,Kwara state,8.9847995,4.5624426,0.0,0.0,0,2002,10,10,A,50,0,0,0, ,0, (Road),
AC-2002-000660-NGA,2002-000660,10738,AC,tech. disaster,NGA,Kwara state,8.9847995,4.5624426,0.0,0.0,0,2002,10,16,A,21,12,0,0, ,0, (Road),
AC-2002-000596-NGA,2002-000596,10743,AC,tech. disaster,NGA,Ikorudu (Odogunyan),9.081999,8.675277,0.0,0.0,0,2002,9,15,A,45,11,0,0, ,0, {Rubber factory} (Ind:Fire),
AC-2002-000549-NGA,2002-000549,10742,AC,tech. disaster,NGA,Sud-Ouest,5.1573493,9.3673084,0.0,0.0,0,2002,8,26,A,25,0,0,0, ,0, (Road),
AC-2002-000548-NGA,2002-000548,10741,AC,tech. disaster,NGA,Near Anyigba (Kogi state),9.081999,8.675277,0.0,0.0,0,2002,8,26,A,40,0,0,0, ,0, (Road),
AC-2002-000544-NGA,2002-000544,10740,AC,tech. disaster,NGA,Lagos,6.4530556,3.3958333,0.0,0.0,0,2002,8,23,A,16,4,0,0, ,0, (Road),
EP-2002-000476-NGA,2002-000476,10739,EP,epidemic,NGA,"Gulma, Gombe, Jos (Kebby state)",9.081999,8.675277,0.0,0.0,0,2002,8,1,A,72,0,0,750, vaccinated,0, {Acute watery diarrhoeal syndrome} (Diarrhoeal/Enteric),
AC-2002-000441-NGA,2002-000441,10816,AC,tech. disaster,NGA,Near Abuja,9.0666667,7.4833333,0.0,0.0,0,2002,7,16,A,16,0,0,0, ,0, (Road),
AC-2002-000440-NGA,2002-000440,10819,AC,tech. disaster,NGA,Between Asaba and Ibusa,9.081999,8.675277,0.0,0.0,0,2002,7,17,A,12,4,0,0, ,0, (Road),
ET-2002-000354-NGA,2002-000354,10818,ET,extreme temperature,NGA,Maiduguri,11.8333333,13.15,0.0,0.0,0,2002,6,0,A,60,0,0,0, ?C,0, (Heat wave),
AC-2002-000340-NGA,2002-000340,10817,AC,tech. disaster,NGA,Between Kano and Katsina,9.081999,8.675277,0.0,0.0,0,2002,5,4,A,15,27,0,0, ,0, (Road),
AC-2002-000254-NGA,2002-000254,10801,AC,tech. disaster,NGA,Kano,12.0,8.516667,0.0,0.0,0,2002,5,4,A,154,49,0,0, ,0, {Twin-engined BAC 1-11-500} (Air),
FL-2002-000238-NGA,2002-000238,10815,FL,flood,NGA,"Lagos, Bariga, Bode Joseh",6.4530556,3.3958333,0.0,0.0,0,2002,4,0,A,0,0,200,0, km?,0, (Flood),
AC-2002-000200-NGA,2002-000200,10814,AC,tech. disaster,NGA,Near Potiskum (Yobe state),11.70896,11.06997,0.0,0.0,0,2002,4,7,A,15,26,0,0, ,0, (Road),
AC-2002-000191-NGA,2002-000191,10810,AC,tech. disaster,NGA,South,9.081999,8.675277,0.0,0.0,0,2002,4,6,A,40,0,0,40, ,0," {MV ""The Young Shall Grow""} (Water)",
AC-2002-000167-NGA,2002-000167,10809,AC,tech. disaster,NGA,Between Ahoada and Mbiama,9.081999,8.675277,0.0,0.0,0,2002,3,19,A,17,0,0,0, ,0, (Road),
AC-2002-000161-NGA,2002-000161,10808,AC,tech. disaster,NGA,Lagos,6.4530556,3.3958333,0.0,0.0,0,2002,3,17,A,10,11,0,0, ,0, {Building} (Misc:Collapse),
AC-2002-000159-NGA,2002-000159,10807,AC,tech. disaster,NGA,Lagos,6.4530556,3.3958333,0.0,0.0,0,2002,3,16,A,10,10,0,0, ,0, (Road),
AC-2002-000151-NGA,2002-000151,10806,AC,tech. disaster,NGA,Kano region,11.7574188,8.6600586,0.0,0.0,0,2002,3,16,A,19,0,0,0, ,0, (Road),
AC-2002-000150-NGA,2002-000150,10805,AC,tech. disaster,NGA,Near Kano,12.0,8.516667,0.0,0.0,0,2002,3,16,A,23,0,0,0, ,0, (Road),
EP-2002-000138-NGA,2002-000138,10804,EP,epidemic,NGA,Ebonyi,6.177973,7.9592863,0.0,0.0,0,2002,2,15,A,14,0,0,100, vaccinated,0, {Meningococcal disease} (Meningitis),
EP-2002-000136-NGA,2002-000136,10803,EP,epidemic,NGA,"Kano, Jigawa states",9.081999,8.675277,0.0,0.0,0,2002,3,6,A,120,0,0,2880, vaccinated,0, {Acute watery diarrhoeal syndrome} (Diarrhoeal/Enteric),
AC-2002-000134-NGA,2002-000134,10802,AC,tech. disaster,NGA,Between Bida and Mokwa,9.2928248,5.0546643,0.0,0.0,0,2002,3,5,A,19,0,0,0, ,0, (Road),
AC-2002-000133-NGA,2002-000133,10813,AC,tech. disaster,NGA,Mariga village,10.1348575,6.0229282,0.0,0.0,0,2002,3,4,A,27,0,0,0, ,0, (Road),
AC-2002-000078-NGA,2002-000078,10812,AC,tech. disaster,NGA,Ajilete (Ogun state),6.697501,2.923599,0.0,0.0,0,2002,2,8,A,30,7,0,0, ,0, (Road),
AC-2002-000058-NGA,2002-000058,10811,AC,tech. disaster,NGA,Near Okene (Kogi state),7.55,6.2333333,0.0,0.0,0,2002,1,27,A,51,0,0,0, ,0, (Misc:Explosion),
AC-2002-000049-NGA,2002-000049,10725,AC,tech. disaster,NGA,Lagos,6.4530556,3.3958333,0.0,0.0,0,2002,1,27,A,1000,0,0,15000, ,0, {Ammunition depot} (Misc:Explosion),
AC-2002-000032-NGA,2002-000032,10723,AC,tech. disaster,NGA,Edo state,6.5438101,5.8987139,0.0,0.0,0,2002,1,15,A,20,12,0,0, ,0, (Road),
AC-2002-000009-NGA,2002-000009,10724,AC,tech. disaster,NGA,Durbunde (Kano state),9.081999,8.675277,0.0,0.0,0,2002,1,7,A,50,4,0,0, ,0, (Road),
AC-2001-000704-NGA,2001-000704,10726,AC,tech. disaster,NGA,Nun river (Bayelsa state),5.2914856,6.4143913,0.0,0.0,0,2001,12,24,A,100,0,0,0, ,0, (Water),
AC-2001-000688-NGA,2001-000688,10736,AC,tech. disaster,NGA,Between Lokoja and Okene,7.55,6.2333333,0.0,0.0,0,2001,12,20,A,14,0,0,0, ,0, (Road),
AC-2001-000687-NGA,2001-000687,10727,AC,tech. disaster,NGA,Ezza-Akpuogo (Near Enugu),6.4526667,7.5103333,0.0,0.0,0,2001,12,20,A,31,20,0,0, ,0, (Road),
AC-2001-000685-NGA,2001-000685,10728,AC,tech. disaster,NGA,Between Makurdi and Lafia (Benue state),9.081999,8.675277,0.0,0.0,0,2001,12,18,A,19,0,0,0, ,0, (Road),
AC-2001-000684-NGA,2001-000684,10735,AC,tech. disaster,NGA,Neae Katsina,9.081999,8.675277,0.0,0.0,0,2001,12,17,A,16,20,0,0, ,0, (Road),
AC-2001-000677-NGA,2001-000677,10733,AC,tech. disaster,NGA,Cross River State,6.1670315,8.6600586,0.0,0.0,0,2001,12,0,A,18,0,0,0, ,0, (Road),
AC-2001-000676-NGA,2001-000676,10734,AC,tech. disaster,NGA,Owode-Onirin (near Lagos),6.4530556,3.3958333,0.0,0.0,0,2001,12,16,A,14,0,0,0, ,0, (Road),
AC-2001-000630-NGA,2001-000630,10729,AC,tech. disaster,NGA,Between Funtua and Zaria (Kaduna state),11.08192,7.715956,0.0,0.0,0,2001,11,18,A,26,25,0,0, ,0, (Road),
AC-2001-000627-NGA,2001-000627,10732,AC,tech. disaster,NGA,Umudike (Imo state),9.081999,8.675277,0.0,0.0,0,2001,11,15,A,15,0,0,0, ,0, {Ol?oduc} (Ind:Explosion),
EP-2001-000626-NGA,2001-000626,10730,EP,epidemic,NGA,"Kano, Akwa Ibom, Kwara states",9.081999,8.675277,0.0,0.0,0,2001,11,1,A,80,0,0,2050, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
EP-2001-000609-NGA,2001-000609,10731,EP,epidemic,NGA,"Kwara, Akwa Ibom, Kano state",9.081999,8.675277,0.0,0.0,0,2001,10,10,A,24,0,0,125, vaccinated,0, {Acute watery diarrhoeal syndrome} (Diarrhoeal/Enteric),
AC-2001-000592-NGA,2001-000592,10781,AC,tech. disaster,NGA,Between Bida and Mokwa,9.2928248,5.0546643,0.0,0.0,0,2001,10,24,A,15,0,0,0, ,0, (Road),
AC-2001-000578-NGA,2001-000578,10780,AC,tech. disaster,NGA,Near Benin,6.33908,5.626482,0.0,0.0,0,2001,10,15,A,11,0,0,0, ,0, (Road),
AC-2001-000539-NGA,2001-000539,10779,AC,tech. disaster,NGA,Kano,12.0,8.516667,0.0,0.0,0,2001,9,26,A,11,21,0,0, ,0, {Wall school} (Misc:Collapse),
AC-2001-000516-NGA,2001-000516,10778,AC,tech. disaster,NGA,,9.081999,8.675277,0.0,0.0,0,2001,4,3,A,12,0,0,0, ,0, (Road),
AC-2001-000496-NGA,2001-000496,10777,AC,tech. disaster,NGA,"Nyanya, near Abuja",9.081999,8.675277,0.0,0.0,0,2001,8,30,A,14,28,0,0, ,0, (Road),
FL-2001-000494-NGA,2001-000494,10776,FL,flood,NGA,"Jigawa, Kano states",9.081999,8.675277,0.0,0.0,0,2001,8,27,A,200,800,0,143000, km?,0, (Flood),
AC-2001-000484-NGA,2001-000484,10775,AC,tech. disaster,NGA,North,9.081999,8.675277,0.0,0.0,0,2001,8,26,A,49,23,0,0, ,0, (Road),
AC-2001-000470-NGA,2001-000470,10774,AC,tech. disaster,NGA,Near Abuja,9.0666667,7.4833333,0.0,0.0,0,2001,8,22,A,13,30,0,0, ,0, (Road),
FL-2001-000408-NGA,2001-000408,10694,FL,flood,NGA,Talata Marafa (Zamfara State),9.081999,8.675277,0.0,0.0,0,2001,7,22,A,0,50,3802,0, km?,0, (Flood),
AC-2001-000326-NGA,2001-000326,10693,AC,tech. disaster,NGA,,9.081999,8.675277,0.0,0.0,0,2001,6,0,A,10,0,0,0, ,0, (Road),
AC-2001-000325-NGA,2001-000325,10692,AC,tech. disaster,NGA,Near Lagos,6.4530556,3.3958333,0.0,0.0,0,2001,7,6,A,12,0,0,0, ,0, (Road),
AC-2001-000316-NGA,2001-000316,10691,AC,tech. disaster,NGA,Sabon-Birni (Sokoto state),11.766667,4.816667,0.0,0.0,0,2001,7,4,A,26,0,0,0, ,0, (Road),
AC-2001-000306-NGA,2001-000306,10690,AC,tech. disaster,NGA,Between Ondo and Akure (Ondo state),7.25,5.195,0.0,0.0,0,2001,6,29,A,15,0,0,0, ,0, (Road),
AC-2001-000296-NGA,2001-000296,10689,AC,tech. disaster,NGA,Ondo state,6.8959293,4.8935627,0.0,0.0,0,2001,6,21,A,18,0,0,0, ,0, (Road),
FL-2001-000276-NGA,2001-000276,10698,FL,flood,NGA,"oke-Ogun, Idimissa/olle-Oje, Ogbonmo, Oke-Idogbon, Ijebu-Owo, Post-Office, Oke-Ajama, Ilore, Iyere, Ishokun Oke, Ishokun Odo (Owo, Ondo state)",9.081999,8.675277,0.0,0.0,0,2001,5,0,A,0,0,2000,0, km?,0, (Flood),
AC-2001-000258-NGA,2001-000258,10771,AC,tech. disaster,NGA,Abuja,9.0666667,7.4833333,0.0,0.0,0,2001,6,16,A,19,0,0,0, ,0, (Road),
AC-2001-000237-NGA,2001-000237,10773,AC,tech. disaster,NGA,Near obopo,9.081999,8.675277,0.0,0.0,0,2001,6,2,A,24,0,0,0, ,0, (Water),
AC-2001-000232-NGA,2001-000232,10788,AC,tech. disaster,NGA,Ijora-Olopa,9.081999,8.675277,0.0,0.0,0,2001,6,1,A,10,7,0,0, ,0," {Petrolier ""Real Progress""} (Misc:Explosion)",
AC-2001-000225-NGA,2001-000225,10772,AC,tech. disaster,NGA,Between Ore and Akure (Ondo state),7.25,5.195,0.0,0.0,0,2001,5,28,A,16,0,0,0, ,0, (Road),
AC-2001-000205-NGA,2001-000205,10787,AC,tech. disaster,NGA,Between Jos and Kaduna (Plateau state),9.081999,8.675277,0.0,0.0,0,2001,5,15,A,19,0,0,0, ,0, (Road),
EP-2001-000201-NGA,2001-000201,10786,EP,epidemic,NGA,Kano state,11.7574188,8.6600586,0.0,0.0,0,2001,1,0,A,84,0,0,340, vaccinated,0, (Measles),
AC-2001-000172-NGA,2001-000172,10785,AC,tech. disaster,NGA,Abudu (Odo state),6.2958587,6.0282195,0.0,0.0,0,2001,4,28,A,24,0,0,0, ,0, (Road),
AC-2001-000148-NGA,2001-000148,10783,AC,tech. disaster,NGA,,9.081999,8.675277,0.0,0.0,0,2001,4,12,A,55,0,0,0, ,0, (Water),
EP-2001-000141-NGA,2001-000141,10784,EP,epidemic,NGA,"Enugu, Niger, Katsina, Kano states",9.081999,8.675277,0.0,0.0,0,2001,3,0,A,340,0,0,0, vaccinated,0, {Acute Neurological Syndrome} (Meningitis),
EP-2001-000092-NGA,2001-000092,10686,EP,epidemic,NGA,"Ekpoma, Edo state",9.081999,8.675277,0.0,0.0,0,2001,2,0,A,16,0,0,1, vaccinated,0, {Unknown} (Unknown),
AC-2001-000090-NGA,2001-000090,10700,AC,tech. disaster,NGA,Bwal-Bwang-Gindiri Plateau state),9.081999,8.675277,0.0,0.0,0,2001,3,5,A,30,10,0,0, ,0, {Dormitory} (Misc:Fire),
AC-2001-000077-NGA,2001-000077,10699,AC,tech. disaster,NGA,Niger river (Kogi state),7.4020448,5.6680441,0.0,0.0,0,2001,2,22,A,19,0,0,117, ,0, (Water),
AC-2001-000076-NGA,2001-000076,10687,AC,tech. disaster,NGA,Between Funtua and Zaria,11.08192,7.715956,0.0,0.0,0,2001,2,26,A,11,0,0,0, ,0, (Road),
AC-2001-000075-NGA,2001-000075,10697,AC,tech. disaster,NGA,Between Funtua and Zaria (Ketsina state),9.081999,8.675277,0.0,0.0,0,2001,2,24,A,18,0,0,0, ,0, (Road),
AC-2001-000074-NGA,2001-000074,10688,AC,tech. disaster,NGA,Between Lagos and Abeokuta (Ogun state),7.1608333,3.3483333,0.0,0.0,0,2001,2,25,A,22,0,0,0, ,0, (Road),
AC-2001-000073-NGA,2001-000073,10696,AC,tech. disaster,NGA,Near Lagos,6.4530556,3.3958333,0.0,0.0,0,2001,2,0,A,13,0,0,0, ,0, (Road),
AC-2001-000072-NGA,2001-000072,10695,AC,tech. disaster,NGA,Biryel,9.081999,8.675277,0.0,0.0,0,2001,3,1,A,16,0,0,0, ,0, (Road),
AC-2001-000022-NGA,2001-000022,10705,AC,tech. disaster,NGA,Nasarawa Dandume (Katsina state),8.5474692,7.7118003,0.0,0.0,0,2001,1,12,A,23,0,0,0, ,0, (Road),
AC-2000-000867-NGA,2000-000867,10782,AC,tech. disaster,NGA,Elume (Near Warri),5.5166667,5.75,0.0,0.0,0,2000,11,7,A,0,0,100,0, ,0, {Oil pipeline} (Ind:Explosion),
SL-2000-000819-NGA,2000-000819,10794,SL,slide,NGA,Atakumosa (Osun state),9.081999,8.675277,0.0,0.0,0,2000,12,20,A,15,0,0,0, ,0, (Landslide),
AC-2000-000799-NGA,2000-000799,10793,AC,tech. disaster,NGA,Between Port Harcourt and Enugu,6.4526667,7.5103333,0.0,0.0,0,2000,12,10,A,62,0,0,0, ,0, (Road),
AC-2000-000796-NGA,2000-000796,10792,AC,tech. disaster,NGA,,9.081999,8.675277,0.0,0.0,0,2000,12,7,A,15,0,0,6, ,0, (Road),
AC-2000-000794-NGA,2000-000794,10791,AC,tech. disaster,NGA,Oba-Aloko (near Akure),7.25,5.195,0.0,0.0,0,2000,12,4,A,15,0,0,0, ,0, (Road),
AC-2000-000793-NGA,2000-000793,10790,AC,tech. disaster,NGA,Ebute-Oko (Lagos),6.4530556,3.3958333,0.0,0.0,0,2000,11,30,A,60,0,0,0, ,0, {Oil pipeline} (Ind:Explosion),
AC-2000-000787-NGA,2000-000787,10789,AC,tech. disaster,NGA,Between Benin city and Uromi,6.714487,6.323994,0.0,0.0,0,2000,11,29,A,50,0,0,0, ,0, (Road),
AC-2000-000767-NGA,2000-000767,10755,AC,tech. disaster,NGA,Lagos,6.4530556,3.3958333,0.0,0.0,0,2000,11,24,A,15,0,0,0, ,0, (Road),
AC-2000-000766-NGA,2000-000766,10754,AC,tech. disaster,NGA,"Ovia river, near B?nin city",9.081999,8.675277,0.0,0.0,0,2000,11,24,A,60,0,0,0, ,0, (Road),
AC-2000-000717-NGA,2000-000717,10763,AC,tech. disaster,NGA,Osun state,7.5875843,4.5624426,0.0,0.0,0,2000,11,4,A,200,0,0,0, ,0, (Road),
AC-2000-000704-NGA,2000-000704,10701,AC,tech. disaster,NGA,Buguma river (near Port Harcourt),4.784821,7.005453,0.0,0.0,0,2000,10,30,A,27,0,0,0, ,0, (Water),
AC-2000-000703-NGA,2000-000703,10702,AC,tech. disaster,NGA,"Jodeke (Near Abeokuta, Ogun state)",9.081999,8.675277,0.0,0.0,0,2000,10,28,A,18,0,0,0, ,0, (Road),
AC-2000-000700-NGA,2000-000700,10713,AC,tech. disaster,NGA,Isapede (Ogun state),9.081999,8.675277,0.0,0.0,0,2000,10,23,A,24,12,0,0, ,0, (Road),
AC-2000-000670-NGA,2000-000670,10712,AC,tech. disaster,NGA,Near Okposo (Atlantic coast),9.081999,8.675277,0.0,0.0,0,2000,7,0,A,48,0,0,0, ,0, (Water),
AC-2000-000664-NGA,2000-000664,10703,AC,tech. disaster,NGA,Near Kano,12.0,8.516667,0.0,0.0,0,2000,10,15,A,20,0,0,0, ,0, (Road),
AC-2000-000663-NGA,2000-000663,10711,AC,tech. disaster,NGA,Naze,5.4333333,7.0666667,0.0,0.0,0,2000,10,10,A,50,7,0,0, ,0, (Road),
AC-2000-000658-NGA,2000-000658,10704,AC,tech. disaster,NGA,Oliya carrefour (Near Port Harcourt),4.784821,7.005453,0.0,0.0,0,2000,10,4,A,12,6,0,0, ,0, (Road),
AC-2000-000638-NGA,2000-000638,10710,AC,tech. disaster,NGA,Lagos,6.4530556,3.3958333,0.0,0.0,0,2000,10,1,A,10,0,0,0, ,0, (Road),
SL-2000-000634-NGA,2000-000634,10709,SL,slide,NGA,Amakor (Anambra state),9.081999,8.675277,0.0,0.0,0,2000,9,23,A,17,0,300,0, ,0, (Landslide),
FL-2000-000628-NGA,2000-000628,10708,FL,flood,NGA,Kebbi state,11.6781241,4.0695454,0.0,0.0,0,2000,9,23,A,0,0,1000,0, km?,0, (Flood),
FL-2000-000620-NGA,2000-000620,10707,FL,flood,NGA,Lagos,6.4530556,3.3958333,0.0,0.0,0,2000,9,20,A,0,0,0,500, km?,0, (Flood),
FL-2000-000596-NGA,2000-000596,10706,FL,flood,NGA,Gusau (Zamfara state),12.1628466,6.6745042,0.0,0.0,0,2000,9,0,A,0,0,2000,0, km?,0, (Flood),
AC-2000-000585-NGA,2000-000585,10753,AC,tech. disaster,NGA,Ajue (Ondo state),6.900589,4.8955088,0.0,0.0,0,2000,9,14,A,16,16,0,0, ,0, (Road),
AC-2000-000574-NGA,2000-000574,10770,AC,tech. disaster,NGA,Lokoja,7.808797,6.737399,0.0,0.0,0,2000,9,8,A,14,15,0,0, ,0, (Road),
FL-2000-000547-NGA,2000-000547,10769,FL,flood,NGA,Zamfara state,12.1844159,6.2375947,0.0,0.0,0,2000,8,15,A,0,0,750,0, km?,0, (Flood),
AC-2000-000546-NGA,2000-000546,10768,AC,tech. disaster,NGA,Abuja,9.0666667,7.4833333,0.0,0.0,0,2000,8,28,A,40,15,0,0, ,0, (Road),
AC-2000-000543-NGA,2000-000543,10767,AC,tech. disaster,NGA,Near Ekorinim,9.081999,8.675277,0.0,0.0,0,2000,8,12,A,18,0,0,0, ,0, {Oil pipeline} (Ind:Explosion),
AC-2000-000538-NGA,2000-000538,10766,AC,tech. disaster,NGA,Ibillo (Ondo state),9.081999,8.675277,0.0,0.0,0,2000,8,26,A,22,0,0,0, ,0, (Road),
FL-2000-000511-NGA,2000-000511,10765,FL,flood,NGA,Cross River state,6.1670315,8.6600586,0.0,0.0,0,2000,8,14,A,4,0,1000,0, km?,0, (Flood),
AC-2000-000491-NGA,2000-000491,10764,AC,tech. disaster,NGA,Near Benin city,6.33908,5.626482,0.0,0.0,0,2000,8,12,A,13,5,0,0, ,0, (Road),
AC-2000-000483-NGA,2000-000483,10762,AC,tech. disaster,NGA,Lagos,6.4530556,3.3958333,0.0,0.0,0,2000,8,6,A,24,0,0,0, ,0, (Road),
AC-2000-000474-NGA,2000-000474,10761,AC,tech. disaster,NGA,"Okwabude (Near Sapele, Delta state)",5.893113,5.678691,0.0,0.0,0,2000,7,30,A,0,0,0,0, ,0, {Oil pipeline} (Ind:Explosion),
AC-2000-000458-NGA,2000-000458,10760,AC,tech. disaster,NGA,Gandi river (near Kaduna),10.5166667,7.4333333,0.0,0.0,0,2000,7,30,A,13,0,0,0, ,0, (Water),
AC-2000-000454-NGA,2000-000454,10759,AC,tech. disaster,NGA,Gwagwalada (near Abuja),8.936696,7.092487,0.0,0.0,0,2000,7,27,A,18,0,0,0, ,0, (Road),
AC-2000-000453-NGA,2000-000453,10758,AC,tech. disaster,NGA,"Elume (near Sapele, Delta State)",5.893113,5.678691,0.0,0.0,0,2000,7,24,A,18,0,0,0, ,0, {Oil pipeline} (Ind:Explosion),
AC-2000-000451-NGA,2000-000451,10757,AC,tech. disaster,NGA,"Afrokpe (Near Sapele, Warri region)",9.081999,8.675277,0.0,0.0,0,2000,7,23,A,40,0,0,0, ,0, {Oil pipeline} (Ind:Explosion),
EP-2000-000431-NGA,2000-000431,10756,EP,epidemic,NGA,Kano state,11.7574188,8.6600586,0.0,0.0,0,2000,5,0,A,27,0,0,1215, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
AC-2000-000418-NGA,2000-000418,10795,AC,tech. disaster,NGA,"Isie-Ijalla (Near Warri, Delta state)",5.5166667,5.75,0.0,0.0,0,2000,7,16,A,40,15,0,0, ,0, {Oil pipeline} (Ind:Explosion),
AC-2000-000413-NGA,2000-000413,10799,AC,tech. disaster,NGA,"Ajeje (near Warri) + Overi, Court, Egborode, Okujouogun, Okungbogbo",9.081999,8.675277,0.0,0.0,0,2000,7,10,A,260,19,0,0, ,0, {Oil pipeline} (Ind:Explosion),
FL-2000-000364-NGA,2000-000364,10800,FL,flood,NGA,Sokoto,13.05702,5.245744,0.0,0.0,0,2000,6,0,A,0,0,250,0, km?,0, (Flood),
AC-2000-000344-NGA,2000-000344,10798,AC,tech. disaster,NGA,"Okuedjeba (near Warri, Delta State)",5.5166667,5.75,0.0,0.0,0,2000,6,21,A,17,0,0,0, ,0, {Oil pipeline} (Ind:Explosion),
AC-2000-000286-NGA,2000-000286,10797,AC,tech. disaster,NGA,Zaria,11.08192,7.715956,0.0,0.0,0,2000,6,1,A,17,0,0,0, ,0, (Road),
EP-2000-000273-NGA,2000-000273,10796,EP,epidemic,NGA,Ondo state,6.8959293,4.8935627,0.0,0.0,0,2000,5,0,A,60,0,0,40, vaccinated,0, {Acute watery diarrhoeal syndrome} (Diarrhoeal/Enteric),
